utt_id	speaker	audio_path	text
Khoi_000005	Khoi	dataset/Khoi/005.wav	tối qua tôi xem một bộ phim khá hay nội dung kể về một nhóm bạn cùng nhau khởi nghiệp trong lĩnh vực công nghệ dù gặp nhiều khó khăn nhưng họ vẫn kiên trì và cuối cùng cũng đạt được thành công
Khoi_000191	Khoi	dataset/Khoi/191.wav	tôi đang tìm hiểu về cách phát triển một dự án công nghệ từ đầu bao gồm việc lên ý tưởng thiết kế kiến trúc hệ thống và triển khai trong môi trường thực tế
Khoi_000030	Khoi	dataset/Khoi/030.wav	tôi vừa tham gia một khóa học trực tuyến về lập trình nội dung khá dễ hiểu và có nhiều ví dụ thực tế giúp tôi nắm vững kiến thức nhanh hơn
Khoi_000157	Khoi	dataset/Khoi/157.wav	tôi vừa nhận được thông báo về một sự kiện công nghệ sắp diễn ra trong thời gian tới hiện đang cân nhắc khá kỹ xem có nên tham gia hay không vì cần xem xét lịch trình công việc cũng như lợi ích mà sự kiện đó có thể mang lại
Khoi_000042	Khoi	dataset/Khoi/042.wav	bạn có thể gửi lại cho tôi lịch họp của tuần sau không tôi cần sắp xếp thời gian để tránh trùng với các kế hoạch cá nhân đã đặt trước
Khoi_000098	Khoi	dataset/Khoi/098.wav	tối qua tôi nhận được một email từ đối tác nước ngoài họ yêu cầu bổ sung thêm một số tài liệu trước ngày hai mươi tháng này nên tôi đang gấp rút hoàn thành để gửi lại
Khoi_000189	Khoi	dataset/Khoi/189.wav	bạn có thể giúp tôi tìm một phần mềm quản lý công việc phù hợp với nhu cầu hiện tại không tôi muốn theo dõi tiến độ và sắp xếp các nhiệm vụ một cách khoa học hơn
Khoi_000143	Khoi	dataset/Khoi/143.wav	bạn có thể giúp tôi đặt lịch khám sức khỏe tổng quát vào tuần sau không tôi muốn kiểm tra kỹ một số chỉ số quan trọng và nếu có thể thì chọn khung giờ buổi sáng để thuận tiện di chuyển
Khoi_000127	Khoi	dataset/Khoi/127.wav	chiều nay tôi dự định đi mua một số đồ dùng cá nhân tiện thể ghé qua siêu thị để mua thêm thực phẩm cho cả tuần
Khoi_000067	Khoi	dataset/Khoi/067.wav	hôm nay tôi sẽ dọn dẹp lại máy tính xóa bớt các file không cần thiết để giải phóng dung lượng và cải thiện hiệu suất
Khoi_000198	Khoi	dataset/Khoi/198.wav	bạn có thể giúp tôi kiểm tra lại danh sách mua sắm cho tuần này một cách chi tiết hơn không tôi muốn chắc chắn rằng mình đã ghi đầy đủ tất cả những món cần thiết từ thực phẩm đến đồ dùng sinh hoạt tránh việc thiếu sót khiến phải đi mua lại nhiều lần khá mất thời gian
Khoi_000046	Khoi	dataset/Khoi/046.wav	tôi vừa thử một ứng dụng học ngoại ngữ mới thấy khá thú vị vì có nhiều bài tập tương tác giúp ghi nhớ từ vựng tốt hơn
Khoi_000079	Khoi	dataset/Khoi/079.wav	hôm nay tôi có kế hoạch gặp bạn cũ sau một thời gian dài không liên lạc hy vọng sẽ có nhiều chuyện thú vị để chia sẻ
Khoi_000144	Khoi	dataset/Khoi/144.wav	hôm nay tôi định dành thời gian để đọc lại các tài liệu cũ đã học trước đây nhằm củng cố kiến thức nền tảng và xem mình còn thiếu sót ở phần nào để bổ sung thêm
Khoi_000182	Khoi	dataset/Khoi/182.wav	tôi vừa nhận được một email khá quan trọng từ phía khách hàng họ yêu cầu phản hồi trước cuối ngày nên tôi đang tập trung xử lý ngay để đảm bảo tiến độ và tránh ảnh hưởng đến công việc chung
Khoi_000076	Khoi	dataset/Khoi/076.wav	tôi cần gửi một email cho khách hàng trước cuối ngày nên đang kiểm tra lại nội dung để tránh sai sót không đáng có
Khoi_000101	Khoi	dataset/Khoi/101.wav	tôi đang học cách sử dụng một công cụ phân tích dữ liệu mới ban đầu khá khó hiểu nhưng sau khi xem hướng dẫn thì dần dần cũng nắm được các chức năng cơ bản
Khoi_000099	Khoi	dataset/Khoi/099.wav	bạn có thể giúp tôi đặt lịch cắt tóc vào cuối tuần này không khoảng mười giờ sáng là phù hợp vì lúc đó tôi có thời gian rảnh hơn
Khoi_000089	Khoi	dataset/Khoi/089.wav	bạn có thể giúp tôi tìm một nơi học ngoại ngữ uy tín không tôi muốn cải thiện khả năng giao tiếp trong công việc
Khoi_000043	Khoi	dataset/Khoi/043.wav	hôm qua tôi đi ngủ khá sớm nên sáng nay cảm thấy rất tỉnh táo có thể bắt đầu công việc với tinh thần tốt và hoàn thành nhiều nhiệm vụ hơn
Khoi_000027	Khoi	dataset/Khoi/027.wav	bạn có thể cho tôi mượn cuốn sách bạn vừa đọc không tôi nghe bạn nói nội dung khá hay nên cũng muốn tìm hiểu thêm về chủ đề đó
Khoi_000073	Khoi	dataset/Khoi/073.wav	bạn có thể giúp tôi tìm một quán ăn gần đây không tôi muốn thử món mới mà không phải đi quá xa trong giờ nghỉ trưa
Khoi_000180	Khoi	dataset/Khoi/180.wav	bạn có thể giúp tôi kiểm tra lại toàn bộ nội dung tài liệu trước khi gửi đi cho khách hàng không tôi muốn đảm bảo rằng mọi thông tin đều chính xác rõ ràng và không có bất kỳ lỗi sai nào về trình bày
Khoi_000032	Khoi	dataset/Khoi/032.wav	tôi đang gặp vấn đề với máy tính mỗi lần mở lên là chạy rất chậm có thể do quá nhiều phần mềm chạy nền nên cần dọn dẹp lại hệ thống
Khoi_000178	Khoi	dataset/Khoi/178.wav	sáng nay tôi đi bộ khoảng hai mươi phút quanh khu vực gần nhà cảm thấy cơ thể khỏe hơn và tinh thần cũng trở nên thoải mái hơn rất nhiều so với trước
Khoi_000107	Khoi	dataset/Khoi/107.wav	tối nay tôi định ở nhà nghỉ ngơi sau một tuần làm việc khá căng thẳng có thể xem phim hoặc nghe nhạc để thư giãn đầu óc
Khoi_000188	Khoi	dataset/Khoi/188.wav	tôi vừa thử một phương pháp học mới bằng cách ghi chú lại những điểm quan trọng trong quá trình học sau đó xem lại định kỳ để củng cố kiến thức và thấy phương pháp này khá hiệu quả
Khoi_000123	Khoi	dataset/Khoi/123.wav	tôi vừa thử một ứng dụng mới giúp quản lý công việc thấy khá tiện lợi và dễ sử dụng nên có thể sẽ dùng lâu dài
Khoi_000168	Khoi	dataset/Khoi/168.wav	bạn có thể giúp tôi kiểm tra lại thông tin đơn hàng mà tôi vừa đặt trên mạng không tôi muốn chắc chắn rằng địa chỉ giao hàng và số điện thoại liên hệ đều chính xác
Khoi_000024	Khoi	dataset/Khoi/024.wav	sáng nay trời mát nên tôi tranh thủ chạy bộ khoảng ba mươi phút cảm thấy cơ thể khỏe hơn và tinh thần cũng thoải mái hơn rất nhiều so với mọi ngày
Khoi_000011	Khoi	dataset/Khoi/011.wav	trưa nay tôi định đặt đồ ăn qua ứng dụng bạn thích ăn cơm gà hay bún bò thì nói tôi biết để tôi đặt luôn cho tiện khỏi phải chờ lâu khi đến giờ ăn
Khoi_000066	Khoi	dataset/Khoi/066.wav	tôi đang tìm hiểu về cách tối ưu hóa mô hình học máy để giảm thời gian huấn luyện mà vẫn giữ được độ chính xác cao
Khoi_000082	Khoi	dataset/Khoi/082.wav	tôi vừa đọc một bài viết về cách tiết kiệm chi phí sinh hoạt thấy có nhiều mẹo nhỏ nhưng khá hữu ích trong thực tế
Khoi_000021	Khoi	dataset/Khoi/021.wav	chiều nay tôi có buổi phỏng vấn xin việc lúc hai giờ ba mươi phút nên đang chuẩn bị lại hồ sơ và luyện tập trả lời một số câu hỏi thường gặp
Khoi_000068	Khoi	dataset/Khoi/068.wav	tôi cần đặt một chuyến xe vào sáng mai lúc sáu giờ để ra sân bay bạn có thể giúp tôi kiểm tra giá và thời gian di chuyển không
Khoi_000065	Khoi	dataset/Khoi/065.wav	bạn có thể gợi ý cho tôi một số bộ phim hay để xem vào cuối tuần không tôi muốn thư giãn sau một tuần làm việc bận rộn
Khoi_000114	Khoi	dataset/Khoi/114.wav	tôi vừa nhận được thông báo từ hệ thống về việc cập nhật phần mềm nên sẽ dành thời gian cài đặt để đảm bảo máy hoạt động ổn định
Khoi_000086	Khoi	dataset/Khoi/086.wav	tôi vừa thử thay đổi cách học bằng việc ghi chú lại những điểm quan trọng thấy giúp nhớ lâu hơn so với trước đây
Khoi_000121	Khoi	dataset/Khoi/121.wav	hôm nay tôi cần hoàn thành báo cáo tài chính trước cuối ngày nên đang kiểm tra lại các số liệu để đảm bảo độ chính xác
Khoi_000145	Khoi	dataset/Khoi/145.wav	tôi vừa thử một ứng dụng ghi chú mới trên điện thoại thấy giao diện khá thân thiện và có nhiều tính năng hữu ích giúp sắp xếp ý tưởng cũng như công việc một cách rõ ràng hơn
Khoi_000041	Khoi	dataset/Khoi/041.wav	tôi đang suy nghĩ về việc chuyển công việc sang một lĩnh vực khác dù có chút lo lắng nhưng cũng muốn thử thách bản thân với môi trường mới
Khoi_000140	Khoi	dataset/Khoi/140.wav	bạn có thể giúp tôi kiểm tra lại lịch trình ngày mai không tôi muốn đảm bảo không bị trùng lịch
Khoi_000130	Khoi	dataset/Khoi/130.wav	hôm nay tôi định thử làm việc tại một quán cà phê mới mở gần nhà hy vọng không gian ở đó phù hợp để tập trung
Khoi_000075	Khoi	dataset/Khoi/075.wav	hôm nay tôi sẽ thử tập yoga tại nhà khoảng ba mươi phút để thư giãn cơ thể sau nhiều giờ ngồi làm việc liên tục
Khoi_000146	Khoi	dataset/Khoi/146.wav	bạn có thể giúp tôi tìm một khóa học trực tuyến về trí tuệ nhân tạo không tôi muốn học từ cơ bản đến nâng cao để có thể áp dụng vào công việc hiện tại
Khoi_000118	Khoi	dataset/Khoi/118.wav	tôi đang thử thay đổi chế độ ăn uống giảm bớt đồ ăn nhanh và tăng cường rau xanh để cải thiện sức khỏe
Khoi_000038	Khoi	dataset/Khoi/038.wav	tôi cần mua một chiếc tai nghe mới để phục vụ công việc ưu tiên loại có khả năng chống ồn tốt và thời lượng pin dài để sử dụng cả ngày
Khoi_000150	Khoi	dataset/Khoi/150.wav	hôm nay tôi định dọn dẹp lại phòng ngủ và sắp xếp lại đồ đạc cho gọn gàng hơn vì gần đây công việc bận rộn nên chưa có thời gian chăm chút không gian sống
Khoi_000128	Khoi	dataset/Khoi/128.wav	tôi vừa tham gia một buổi họp trực tuyến với đồng nghiệp nội dung khá nhiều nên cần ghi chú lại để tránh quên
Khoi_000124	Khoi	dataset/Khoi/124.wav	sáng nay thời tiết mát mẻ nên tôi cảm thấy khá dễ chịu làm việc cũng hiệu quả hơn so với những ngày nóng bức
Khoi_000092	Khoi	dataset/Khoi/092.wav	tôi cần kiểm tra lại các file dữ liệu trước khi gửi cho đồng nghiệp để đảm bảo không có lỗi trong quá trình xử lý
Khoi_000190	Khoi	dataset/Khoi/190.wav	sáng nay tôi dậy sớm để hoàn thành một số việc quan trọng trước khi bắt đầu ngày mới sau khi hoàn thành xong thì cảm thấy khá hài lòng và có thêm động lực để tiếp tục làm việc
Khoi_000131	Khoi	dataset/Khoi/131.wav	tôi cần chuẩn bị một bài thuyết trình cho tuần tới nên đang thu thập thông tin và sắp xếp nội dung cho hợp lý
Khoi_000094	Khoi	dataset/Khoi/094.wav	tôi vừa thử một phương pháp tập trung mới tắt hết thông báo điện thoại để tránh bị phân tâm khi làm việc
Khoi_000090	Khoi	dataset/Khoi/090.wav	tôi vừa tham gia một buổi học trực tuyến về kỹ năng mềm thấy khá hữu ích trong việc giao tiếp và làm việc nhóm
Khoi_000161	Khoi	dataset/Khoi/161.wav	tôi đang tìm hiểu về các phương pháp quản lý thời gian hiệu quả hơn với mong muốn có thể cân bằng tốt giữa công việc việc học tập và những hoạt động cá nhân trong cuộc sống hàng ngày
Khoi_000037	Khoi	dataset/Khoi/037.wav	hôm nay tôi định dọn dẹp lại phòng làm việc sắp xếp lại giấy tờ và loại bỏ những thứ không cần thiết để không gian gọn gàng hơn
Khoi_000170	Khoi	dataset/Khoi/170.wav	tôi vừa thử một ứng dụng học ngoại ngữ mới trên điện thoại thấy khá thú vị vì có nhiều bài tập tương tác giúp luyện nghe và nói một cách tự nhiên hơn
Khoi_000159	Khoi	dataset/Khoi/159.wav	bạn có thể giúp tôi kiểm tra lại bảng chi tiêu trong tháng này một cách chi tiết hơn không tôi muốn xem lại từng khoản để đánh giá xem có chi phí nào chưa hợp lý và cần điều chỉnh để cân đối ngân sách tốt hơn
Khoi_000137	Khoi	dataset/Khoi/137.wav	tôi đang cân nhắc việc học thêm một kỹ năng mới có thể là lập trình hoặc thiết kế đồ họa để mở rộng cơ hội
Khoi_000001	Khoi	dataset/Khoi/001.wav	hôm nay trời hơi oi nên tôi định ra ngoài sớm một chút để mua đồ ăn sáng tiện thể ghé qua cửa hàng gần nhà hỏi xem họ có bán loại bánh mì mới mà tuần trước tôi thấy quảng cáo không
Khoi_000136	Khoi	dataset/Khoi/136.wav	bạn có thể giúp tôi tìm một quán ăn ngon gần công ty không tôi muốn thay đổi khẩu vị trong bữa trưa
Khoi_000112	Khoi	dataset/Khoi/112.wav	bạn có thể hướng dẫn tôi cách sử dụng phần mềm chỉnh sửa âm thanh không tôi muốn cắt ghép một đoạn ghi âm để phục vụ công việc
Khoi_000008	Khoi	dataset/Khoi/008.wav	hôm nay lịch học của tôi khá dày từ tám giờ sáng đến tận năm giờ chiều giữa giờ chỉ có khoảng nghỉ ngắn nên chắc phải mang theo đồ ăn nhẹ để tránh bị đói
Khoi_000195	Khoi	dataset/Khoi/195.wav	bạn có thể giúp tôi tìm một địa điểm học tập yên tĩnh không tôi cần một không gian đủ thoải mái để tập trung hoàn thành công việc quan trọng trong thời gian ngắn
Khoi_000160	Khoi	dataset/Khoi/160.wav	sáng mai tôi sẽ cố gắng dậy sớm hơn thường lệ để hoàn thành nốt những công việc còn dang dở từ hôm nay tránh việc để tồn đọng quá nhiều nhiệm vụ có thể ảnh hưởng đến tiến độ chung của cả tuần làm việc
Khoi_000062	Khoi	dataset/Khoi/062.wav	tôi vừa nhận được email xác nhận đơn hàng dự kiến giao vào ngày mười hai tháng này nên sẽ theo dõi thêm để nhận hàng đúng thời gian
Khoi_000155	Khoi	dataset/Khoi/155.wav	bạn có thể giúp tôi tìm một phần mềm chỉnh sửa video đơn giản và dễ sử dụng không tôi chỉ cần những chức năng cơ bản để làm vài đoạn clip ngắn
Khoi_000053	Khoi	dataset/Khoi/053.wav	bạn nhớ giúp tôi lưu lại số điện thoại không một hai ba bốn năm sáu bảy tám chín để tiện liên lạc khi cần thiết nhé
Khoi_000022	Khoi	dataset/Khoi/022.wav	bạn nhớ giúp tôi kiểm tra lại danh sách công việc trong tuần này nhé vì tôi sợ bỏ sót nhiệm vụ quan trọng có thể ảnh hưởng đến tiến độ chung của cả nhóm
Khoi_000185	Khoi	dataset/Khoi/185.wav	tôi đang cân nhắc khá kỹ việc mua một chiếc điện thoại mới vì hiện tại có nhiều mẫu khác nhau trên thị trường nên cần so sánh về giá hiệu năng và thời lượng pin trước khi quyết định
Khoi_000197	Khoi	dataset/Khoi/197.wav	tôi đang cân nhắc việc thay đổi môi trường làm việc trong thời gian tới nhằm tìm kiếm cơ hội phát triển tốt hơn và có thể học hỏi thêm nhiều kinh nghiệm từ môi trường mới
Khoi_000097	Khoi	dataset/Khoi/097.wav	chiều nay tôi dự định ghé qua cửa hàng điện tử để xem thử một số mẫu tai nghe mới nếu phù hợp thì sẽ mua luôn để phục vụ cho công việc và học tập hàng ngày
Khoi_000012	Khoi	dataset/Khoi/012.wav	hôm qua tôi đi siêu thị và mua khá nhiều đồ tổng cộng hết khoảng ba trăm năm mươi nghìn đồng trong đó có rau thịt trái cây và một ít đồ dùng cần thiết cho gia đình
Khoi_000174	Khoi	dataset/Khoi/174.wav	bạn có thể giúp tôi kiểm tra lại danh sách công việc trong ngày hôm nay không tôi sợ mình có thể bỏ sót một vài nhiệm vụ quan trọng cần hoàn thành
Khoi_000108	Khoi	dataset/Khoi/108.wav	tôi đang cân nhắc việc mua một chiếc xe máy mới nhưng vẫn phân vân giữa các lựa chọn vì mỗi loại đều có ưu và nhược điểm riêng
Khoi_000070	Khoi	dataset/Khoi/070.wav	tôi vừa tham gia một buổi hội thảo về công nghệ có nhiều thông tin hữu ích và cơ hội gặp gỡ những người cùng lĩnh vực
Khoi_000084	Khoi	dataset/Khoi/084.wav	tôi cần chuẩn bị tài liệu cho buổi đào tạo tuần sau nên đang tổng hợp thông tin và sắp xếp lại nội dung cho hợp lý
Khoi_000007	Khoi	dataset/Khoi/007.wav	tôi đang tính mua một chiếc điện thoại mới tầm khoảng mười triệu đồng bạn có gợi ý nào về những mẫu máy chụp ảnh tốt và pin lâu không thì tư vấn giúp tôi với
Khoi_000013	Khoi	dataset/Khoi/013.wav	tôi đang thử học thêm một ngôn ngữ mới mỗi ngày dành khoảng một giờ để luyện nghe và nói dù tiến bộ chậm nhưng cảm thấy khá thú vị và có động lực tiếp tục
Khoi_000071	Khoi	dataset/Khoi/071.wav	hôm nay tôi định dành thời gian đọc sách thay vì sử dụng điện thoại để giảm căng thẳng và cải thiện khả năng tập trung
Khoi_000110	Khoi	dataset/Khoi/110.wav	sáng nay tôi uống cà phê ở một quán gần công ty không gian khá yên tĩnh nên rất phù hợp để làm việc và suy nghĩ
Khoi_000149	Khoi	dataset/Khoi/149.wav	bạn có thể giúp tôi kiểm tra lại các file tài liệu trước khi gửi cho khách hàng không tôi muốn đảm bảo mọi thông tin đều chính xác và không có lỗi trình bày
Khoi_000141	Khoi	dataset/Khoi/141.wav	sáng nay tôi thử thay đổi thói quen dậy sớm hơn để có thêm thời gian chuẩn bị cho công việc trong ngày
Khoi_000175	Khoi	dataset/Khoi/175.wav	hôm nay tôi định dành thời gian để đọc sách thay vì sử dụng điện thoại quá nhiều nhằm giảm căng thẳng và cải thiện khả năng tập trung trong công việc
Khoi_000020	Khoi	dataset/Khoi/020.wav	tôi đang tìm hiểu về cách nén dữ liệu âm thanh để tiết kiệm dung lượng nghe nói có nhiều định dạng khác nhau nhưng chưa rõ cái nào phù hợp cho mục đích sử dụng của tôi
Khoi_000138	Khoi	dataset/Khoi/138.wav	chiều nay tôi có kế hoạch gặp bạn bè sau giờ làm nên sẽ sắp xếp công việc để kết thúc sớm hơn một chút
Khoi_000119	Khoi	dataset/Khoi/119.wav	bạn có thể nhắc tôi gọi điện cho khách hàng vào lúc hai giờ chiều không tôi sợ bận việc sẽ quên mất
Khoi_000163	Khoi	dataset/Khoi/163.wav	hôm nay tôi định thử nấu một món ăn mới theo công thức tìm được trên mạng hy vọng quá trình thực hiện sẽ suôn sẻ và món ăn cuối cùng có thể mang lại sự thay đổi thú vị cho bữa cơm gia đình
Khoi_000047	Khoi	dataset/Khoi/047.wav	hôm nay tôi có cuộc hẹn với bạn lúc sáu giờ tối tại quán cà phê quen bạn nhớ đến đúng giờ để chúng ta có thể trò chuyện thoải mái
Khoi_000158	Khoi	dataset/Khoi/158.wav	hôm nay tôi dự định dành nhiều thời gian hơn cho việc nghỉ ngơi và thư giãn bởi vì trong những ngày gần đây khối lượng công việc khá lớn khiến tôi cảm thấy mệt mỏi và cần phục hồi lại năng lượng để tiếp tục làm việc hiệu quả hơn
Khoi_000036	Khoi	dataset/Khoi/036.wav	tôi vừa nhận được một cuộc gọi từ số lạ không biết có nên gọi lại không hay là bỏ qua để tránh các trường hợp lừa đảo không mong muốn
Khoi_000115	Khoi	dataset/Khoi/115.wav	hôm nay tôi định dành một chút thời gian để dọn dẹp lại bàn làm việc sắp xếp mọi thứ gọn gàng để dễ tập trung hơn
Khoi_000152	Khoi	dataset/Khoi/152.wav	bạn có thể gợi ý cho tôi một số bộ phim hay thuộc nhiều thể loại khác nhau không tôi muốn xem vào cuối tuần để thư giãn và giải trí sau những ngày làm việc căng thẳng
Khoi_000050	Khoi	dataset/Khoi/050.wav	tôi vừa đọc tin tức về một công nghệ mới giúp tăng tốc độ xử lý dữ liệu nghe khá thú vị và có thể áp dụng vào nhiều lĩnh vực khác nhau
Khoi_000184	Khoi	dataset/Khoi/184.wav	sáng mai tôi có kế hoạch đi tập thể dục nên sẽ cố gắng dậy sớm hơn thường lệ đồng thời chuẩn bị sẵn quần áo và giày từ tối nay để tránh mất thời gian vào buổi sáng
Khoi_000028	Khoi	dataset/Khoi/028.wav	tôi đang lên kế hoạch du lịch vào cuối tháng này dự định đi khoảng ba ngày hai đêm nhưng chưa quyết định được địa điểm phù hợp với ngân sách hiện tại
Khoi_000181	Khoi	dataset/Khoi/181.wav	hôm nay tôi định thử làm việc ở một không gian khác như thư viện hoặc quán cà phê yên tĩnh với hy vọng thay đổi môi trường sẽ giúp tôi tập trung tốt hơn và nâng cao hiệu quả công việc
Khoi_000104	Khoi	dataset/Khoi/104.wav	tôi vừa đọc một bài báo nói về xu hướng phát triển của công nghệ trí tuệ nhân tạo thấy rất nhiều ứng dụng thú vị trong đời sống và công việc
Khoi_000171	Khoi	dataset/Khoi/171.wav	bạn có thể giúp tôi tìm một quán cà phê yên tĩnh gần khu vực làm việc không tôi muốn thay đổi không gian để tập trung tốt hơn và có thêm cảm hứng làm việc
Khoi_000026	Khoi	dataset/Khoi/026.wav	tối qua tôi thức khá khuya để hoàn thành báo cáo nên sáng nay hơi mệt chắc phải uống thêm cà phê để tỉnh táo và làm việc hiệu quả hơn
Khoi_000014	Khoi	dataset/Khoi/014.wav	nếu chiều nay trời mưa thì tôi sẽ ở nhà làm việc còn nếu trời nắng thì có thể ra quán cà phê gần công ty để đổi không khí và làm việc hiệu quả hơn một chút
Khoi_000120	Khoi	dataset/Khoi/120.wav	tối qua tôi xem một chương trình truyền hình về khởi nghiệp thấy nhiều câu chuyện thú vị và truyền cảm hứng
Khoi_000106	Khoi	dataset/Khoi/106.wav	bạn có thể giúp tôi kiểm tra lại số liệu trong bảng tính này không tôi sợ có sai sót nhỏ nhưng có thể ảnh hưởng đến kết quả tổng thể
Khoi_000109	Khoi	dataset/Khoi/109.wav	bạn nhớ giúp tôi lưu lại thông tin liên hệ của khách hàng mới nhé để khi cần tôi có thể gọi điện trao đổi công việc nhanh chóng
Khoi_000091	Khoi	dataset/Khoi/091.wav	hôm nay tôi sẽ dành thời gian xem lại các mục tiêu cá nhân để điều chỉnh kế hoạch cho phù hợp với tình hình hiện tại
Khoi_000111	Khoi	dataset/Khoi/111.wav	hôm qua tôi thử nấu một món ăn theo công thức trên mạng kết quả cũng tạm ổn nhưng vẫn cần cải thiện thêm để ngon hơn
Khoi_000176	Khoi	dataset/Khoi/176.wav	tôi vừa tham gia một buổi hội thảo trực tuyến về công nghệ trong đó có nhiều thông tin mới và hữu ích giúp tôi hiểu rõ hơn về xu hướng phát triển hiện nay
Khoi_000025	Khoi	dataset/Khoi/025.wav	tôi cần gửi một bưu kiện đến địa chỉ ở thành phố hồ chí minh bạn có thể giúp tôi kiểm tra phí vận chuyển và thời gian giao hàng dự kiến không
Khoi_000049	Khoi	dataset/Khoi/049.wav	bạn có thể giúp tôi kiểm tra lại đoạn mã này không tôi chạy thử nhưng kết quả không đúng nên nghi là có lỗi ở đâu đó
Khoi_000105	Khoi	dataset/Khoi/105.wav	hôm nay tôi phải hoàn thành một số nhiệm vụ quan trọng trước giờ nghỉ trưa nên đang cố gắng tập trung để xử lý nhanh và chính xác
Khoi_000156	Khoi	dataset/Khoi/156.wav	chiều nay tôi có một cuộc hẹn quan trọng với khách hàng nên đang dành khá nhiều thời gian để chuẩn bị nội dung trình bày rà soát lại từng chi tiết trong tài liệu để đảm bảo mọi thông tin rõ ràng mạch lạc và có thể thuyết phục được đối phương trong buổi trao đổi sắp tới
Khoi_000063	Khoi	dataset/Khoi/063.wav	hôm nay tôi định thử làm việc ở một không gian khác có thể là thư viện hoặc quán cà phê để thay đổi môi trường và tăng hiệu quả
Khoi_000122	Khoi	dataset/Khoi/122.wav	bạn có thể giúp tôi đặt vé tàu cho chuyến đi vào tuần sau không khoảng tám giờ sáng là thời gian phù hợp
Khoi_000148	Khoi	dataset/Khoi/148.wav	tôi đang cân nhắc việc mua một chiếc máy tính mới vì máy hiện tại đã sử dụng khá lâu thường xuyên bị chậm và không đáp ứng tốt các yêu cầu công việc
Khoi_000147	Khoi	dataset/Khoi/147.wav	sáng mai tôi có chuyến đi công tác ngắn ngày nên đang chuẩn bị hành lý khá kỹ kiểm tra lại từng món đồ cần thiết để tránh quên những thứ quan trọng khi đến nơi
Khoi_000034	Khoi	dataset/Khoi/034.wav	tôi muốn học thêm về trí tuệ nhân tạo đặc biệt là lĩnh vực xử lý ngôn ngữ tự nhiên vì thấy ứng dụng của nó ngày càng phổ biến trong đời sống
Khoi_000199	Khoi	dataset/Khoi/199.wav	hôm nay tôi định dành thời gian để tổng kết lại toàn bộ công việc trong tuần vừa qua xem những nhiệm vụ nào đã hoàn thành tốt những phần nào còn thiếu sót và cần cải thiện để có thể lập kế hoạch hiệu quả hơn cho tuần tiếp theo
Khoi_000200	Khoi	dataset/Khoi/200.wav	tôi vừa thử một phương pháp làm việc mới bằng cách chia nhỏ từng nhiệm vụ thành các bước cụ thể và đặt thời gian hoàn thành rõ ràng cho từng phần qua đó giúp tôi dễ kiểm soát tiến độ hơn và cảm thấy công việc được tổ chức khoa học hơn nhiều
Khoi_000125	Khoi	dataset/Khoi/125.wav	tôi đang tìm hiểu về cách tối ưu hóa hiệu suất chương trình để giảm thời gian chạy và tiết kiệm tài nguyên hệ thống
Khoi_000072	Khoi	dataset/Khoi/072.wav	tôi cần kiểm tra lại lịch làm việc của tuần này để đảm bảo không bỏ sót các cuộc họp quan trọng đã được lên kế hoạch từ trước
Khoi_000061	Khoi	dataset/Khoi/061.wav	bạn có thể giúp tôi kiểm tra lại danh sách mua sắm không tôi sợ thiếu một số món quan trọng cần dùng trong tuần này
Khoi_000132	Khoi	dataset/Khoi/132.wav	bạn có thể gợi ý cho tôi một số cuốn sách hay về công nghệ không tôi muốn đọc thêm để mở rộng kiến thức
Khoi_000173	Khoi	dataset/Khoi/173.wav	tôi đang thử thay đổi thói quen sinh hoạt bằng cách đi ngủ sớm hơn và hạn chế sử dụng điện thoại vào buổi tối hy vọng điều này sẽ giúp cải thiện sức khỏe và giấc ngủ
Khoi_000085	Khoi	dataset/Khoi/085.wav	bạn có thể giúp tôi tìm hiểu về một số công cụ hỗ trợ lập trình không tôi muốn nâng cao hiệu quả làm việc
Khoi_000009	Khoi	dataset/Khoi/009.wav	tôi vừa đọc xong một cuốn sách về học máy trong đó giải thích khá chi tiết về cách mô hình học từ dữ liệu và cách tối ưu tham số để đạt hiệu quả cao hơn trong quá trình huấn luyện
Khoi_000018	Khoi	dataset/Khoi/018.wav	bạn có thể chỉ tôi cách sử dụng phần mềm chỉnh sửa video không tôi muốn làm một đoạn clip ngắn nhưng chưa quen với các công cụ nên khá lúng túng
Khoi_000196	Khoi	dataset/Khoi/196.wav	sáng mai tôi có cuộc hẹn với bạn nên sẽ sắp xếp công việc từ tối nay đảm bảo không bị trễ giờ và có đủ thời gian chuẩn bị mọi thứ một cách kỹ lưỡng
Khoi_000016	Khoi	dataset/Khoi/016.wav	tối nay có trận bóng đá khá hấp dẫn tôi định rủ bạn bè qua nhà xem cùng vừa ăn nhẹ vừa trò chuyện cho vui sau một ngày làm việc căng thẳng
Khoi_000162	Khoi	dataset/Khoi/162.wav	bạn có thể giúp tôi đặt một cuộc hẹn với đối tác vào tuần tới không nếu có thể thì ưu tiên chọn khung giờ buổi chiều vì lúc đó tôi thường có nhiều thời gian trống hơn để trao đổi
Khoi_000019	Khoi	dataset/Khoi/019.wav	hôm nay tôi dậy muộn nên không kịp ăn sáng đành phải mua tạm một ổ bánh mì trên đường đi làm hy vọng trưa nay sẽ có thời gian ăn uống đầy đủ hơn
